DATA CARTA;REGIÃO;MASSA DE AR;DESCRIÇÃO;ESTAÇÃO;;;;;;;;;;;;;;;;;;;;;
2021-01-25 00:00:00;Litoral;mTa;O setor delimitado encontra-se sob domínio do escoamento de leste do anticiclone subtropical, caracterizado pela atuação da massa de ar Tropical Atlântica (mTa) quente e úmida.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-25 00:00:00;Centro;mTc;Região central do continente sob influência da depressão térmica, caracterizando a atuação da massa tropical continental com ar quente e seco.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-25 00:00:00;Sul;mPa;Região situada na retaguarda da frente fria, caracterizada pela incursão de ar mais frio e denso sobre o Sul do Brasil, estabelecendo o domínio da Massa Polar Atlântica.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-26 00:00:00;Norte;mEc;Regiao central da Amazonia sob influencia de massa de ar quente e umidade elevada, caracteristica da mEc, mantendo estabilidade termica e umidade sem influencia de sistemas frontai;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-26 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo equatorial marítimo característico da mTa, transportando umidade do Atlântico Tropical para o interior do Nordeste brasileiro.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-26 00:00:00;Litoral;mEa;A região delimitada no litoral nordeste encontra-se sob influência da Massa Equatorial Atlântica, caracterizada pelo fluxo de ar quente e úmido predominante nesta latitude.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-26 00:00:00;Centro;mTc;Região do Chaco e interior do continente sob influência de massa quente e seca, caracterizada por baixos gradientes de pressão sem presença de sistemas dinâmicos frontais neste set;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-26 00:00:00;Sul;mTa;A região encontra-se sob influência do fluxo de circulação marítima da ASAS, caracterizando o transporte de ar quente e úmido sobre o continente, típico de uma massa Tropical Atlân;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-27 00:00:00;Norte;mEc;Região central da Bacia Amazônica, caracterizada por baixos gradientes de pressão e condições de umidade e calor típicas da massa continental equatorial.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-27 00:00:00;Nordeste;mTa;A região delimitada está sob forte influência da circulação do escoamento de leste, característico da atuação e transporte da Massa Tropical Atlântica sobre o Nordeste.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-27 00:00:00;Litoral;mTa;A regiao delimitada esta sob o regime de circulacao maritima do Atlantico Sul, caracterizando a predominancia da massa tropical caracterizada por ar quente e umido.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-27 00:00:00;Centro;mTa;A região apresenta características de instabilidade tropical e fluxo marítimo úmido, sob domínio da circulação do sistema de alta pressão adjacente, configurando a mTa.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-27 00:00:00;Sul;mPa;A regiao delimitada encontra-se sob a influencia da massa de ar pos-frontal, caracterizada pelo avanco de ar frio e seco apos a passagem de sistema frontal frio pelo Sudeste.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-28 00:00:00;Norte;mEc;Regiao central sobre a Bacia Amazonica caracterizada por alta pluviosidade e temperaturas elevadas, mantendo as caracteristicas fisicas da Massa Equatorial Continental.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-28 00:00:00;Nordeste;mTa;Predominância da Massa Tropical Atlântica, caracterizada pelo fluxo marítimo quente e úmido que ingressa na região nordestina, mantendo estabilidade térmica sob influência do gradi;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-28 00:00:00;Litoral;mTa;Regiao sob influencia direta do escoamento do Atlantico Sul, caracterizada pela predominancia da circulacao anticiclonica maritima, configurando um ambiente de ar quente e umido.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-28 00:00:00;Centro;mEc;Região sob domínio de correntes de ar quente e úmido provenientes da porção continental tropical e equatorial, caracterizando a atuação da massa equatorial continental.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-28 00:00:00;Sul;mPa;A região delimitada está sob a influência do escoamento pós-frontal, com o avanço da massa de ar polar seguindo a trajetória da frente fria incidente sobre a porção sul do país.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-29 00:00:00;Norte;mEc;Regiao sobre a bacia Amazonica apresentando caracteristicas tecnicas de ar quente e umido, sem influencia de sistemas frontais, consolidando o dominio da Massa Equatorial Continent;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-29 00:00:00;Nordeste;mTa;Predominio da massa Tropical Atlantica na regiao costeira e interior do Nordeste, sob influencia do fluxo de este/sudeste oriundo do anticiclone subtropical do Atlantico Sul.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-29 00:00:00;Litoral;mTa;O litoral nordestino encontra-se sob domínio do fluxo dos ventos alísios marítimos, caracterizando a influência da Massa Tropical Atlântica, quente e úmida, na região.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-29 00:00:00;Centro;mEc;A região central encontra-se sob domínio de massa de ar quente e úmida de origem continental, típica da expansão da umidade amazônica sobre o interior do Brasil no período de verão;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-29 00:00:00;Sul;mTa;A região delimitada está sob o domínio do fluxo marítimo da circulação anticiclônica do Atlântico Sul, caracterizando predominância da massa de ar Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-30 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, onde predomina uma massa de ar quente e úmida de origem continental, característica da mEc, sem influência de fluxos polares;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-30 00:00:00;Nordeste;mTa;Regiao sob efeito da circulacao do anticiclone subtropical, configurando o predomino da massa tropical atlantica, caracterizada pelo transporte de umidade do oceano para o continen;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-30 00:00:00;Litoral;mEa;A região delimitada no setor norte-nordeste do litoral está sob influência da massa Equatorial Atlântica, caracterizada pelo fluxo de ar quente e úmido vindo do oceano tropical.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-30 00:00:00;Centro;mTa;A região encontra-se sob influência da circulação da ASAS, apresentando características de temperatura e umidade típicas da massa Tropical Atlântica em atuação sobre o continente.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-30 00:00:00;Sul;mPa;Na regiao delimitada, observa-se o avanco de uma massa de ar mais fria (mPa) na retaguarda da frente fria, caracterizada pelos valores de temperatura e pressao reduzida na area.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-31 00:00:00;Norte;mEc;Regiao central da Amazonia sob dominio de ar quente e umido, caracteristico da massa equatorial continental, sem influencia direta de outros sistemas sinoticos em superficie.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-31 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo zonal marítimo de leste, caracterizado pela estabilidade e umidade transportada pela circulação oceânica predominante no setor.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-31 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento do setor oeste da alta subtropical, caracterizando predominio da massa tropical atlantica, quente e umida sobre o litoral leste brasileiro.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-31 00:00:00;Centro;mEc;A região demarcada encontra-se sob domínio de uma massa de ar quente e úmida, característica da circulação amazônica que se estende pelo Centro-Oeste sem influência frontal direta.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-01-31 00:00:00;Sul;mTa;A região demarcada apresenta domínio de baixas latitudes com umidade oceânica predominante, caracterizando a influência da Massa Tropical Atlântica sobre o setor.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-01 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, sob domínio da Massa Equatorial Continental sem influências polares.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-01 00:00:00;Nordeste;mTa;A região delimitada sob influência da circulação do Anticiclone subtropical do Atlântico Sul, apresentando características de massa de ar quente e úmida marítima.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-01 00:00:00;Litoral;mTa;Região sob influência direta da circulação marítima da Alta Subtropical do Atlântico Sul, caracterizando o domínio da massa de ar Tropical Atlântica no setor leste do Brasil.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-01 00:00:00;Centro;mTc;Região central do continente sob influência de massa quente e seca, caracterizada por valores de temperatura elevados e umidade relativamente baixa pré-frontal.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-01 00:00:00;Sul;mPa;A região delimitada encontra-se atrás de um sistema frontal em deslocamento para o oceano, caracterizando o ingresso e prevalência de ar frio e úmido da massa polar atlântica.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-02 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde predomina a Massa Equatorial Continental, caracterizada por ser quente e úmida, típica da região equatorial continental.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-02 00:00:00;Nordeste;mTa;A região sob análise está sob influência do escoamento marítimo de leste/sudeste, transportando ar quente e úmido característico da massa tropical atlântica pela costa do Nordeste.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-02 00:00:00;Litoral;mEa;A região delimitada no setor norte/nordeste é dominada pela massa Equatorial Atlântica, caracterizada pelo ar quente e úmido transportado pelos ventos alísios sobre o litoral.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-02 00:00:00;Centro;mPa;A região encontra-se logo atrás do deslocamento de uma frente fria, caracterizando o ingresso e predomínio de características da massa de ar polar atlântica no setor.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-02 00:00:00;Sul;mPa;A região encontra-se submetida ao fluxo pós-frontal sul/sudeste, com queda de pressão e predominância de ar frio e úmido característico do ingresso de uma Massa Polar Atlântica.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-03 00:00:00;Norte;mEc;A região delimitada sobre a bacia amazônica caracteriza-se por correntes de ar quente e úmido típicas da Massa Equatorial Continental, apresentando estabilidade térmica e alta umid;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-03 00:00:00;Nordeste;mTa;Predominância de circulação de fluxo marítimo associado aos ventos alísios sobre a região nordeste, caracterizando a atuação da massa tropical atlântica no setor.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-03 00:00:00;Litoral;mTa;Regiao sob influencia predominante do fluxo de leste do Atlantico Sul, apresentando caracteristicas de estabilidade e umidade tipicas da massa tropical maritima.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-03 00:00:00;Centro;mEc;A região apresenta características de instabilidade e umidade elevadas, condicionadas pelo transporte de umidade amazônica em um ambiente de baixas pressões relativas.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-03 00:00:00;Sul;mPa;A região delimitada sofre influência da mPa, caracterizada pelo ingresso de ar frio e úmido após a passagem de uma frente fria, evidenciada pela orientação das isóbaras no setor.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-04 00:00:00;Norte;mEc;A região delimitada localiza-se sobre a bacia amazônica, onde predomina ar quente e úmido de origem continental, característico da Massa Equatorial Continental (mEc).;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-04 00:00:00;Nordeste;mTa;Região sob influência direta da circulação marítima da Alta do Atlântico Sul, caracterizando o predomínio de ar quente e úmido de origem tropical sobre o setor leste do Nordeste.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-04 00:00:00;Litoral;mEa;A região delimitada no litoral nordeste encontra-se sob influência da Massa Equatorial Atlântica, caracterizada pelo fluxo de ar quente e úmido predominante nos baixos níveis.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-04 00:00:00;Centro;mEc;A região delimitada compreende o interior central do continente, onde a massa de ar Equatorial Continental (mEc) prevalece com características quentes e úmidas sobre o Centro-Oeste;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-04 00:00:00;Sul;mPa;A região destacada apresenta o ingresso de uma massa de ar frio e seco, caracterizada pela retaguarda de um sistema frontal que avança sobre a Região Sul do Brasil.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-05 00:00:00;Norte;mEc;Regiao sobre a bacia amazonica, caracterizada pelo dominio de ar tropical quente e umido de origem continental, tipico da circulacao interna do continente nesta epoca do ano.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-05 00:00:00;Nordeste;mTa;Predominancia da mTa sobre a regiao, caracterizada pelo fluxo de ar maritimo quente e umido associado ao gradiente de pressao oceanico que atua no setor leste do Nordeste.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-05 00:00:00;Litoral;mTa;A região apresenta influência do escoamento marítimo de leste, característico da circulação da alta pressão subtropical do Atlântico Sul, definindo a predominância da mTa.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-05 00:00:00;Centro;mTa;A região encontra-se sob influência da circulação da alta pressão subtropical do Atlântico Sul, caracterizando o domínio da massa Tropical Atlântica com transporte de umidade.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-05 00:00:00;Sul;mPa;A regiao delimitada encontra-se sob a influência direta do avanço de uma massa de ar frio e seco, posicionada na retaguarda do sistema frontal que atua sobre o oceano.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-06 00:00:00;Norte;mEc;Região sob domínio da Massa Equatorial Continental, caracterizada por ser quente e úmida, com estabelecimento de fluxo térmico típico da bacia amazônica.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-06 00:00:00;Nordeste;mTa;Area dominada por circulacao subtropical associada ao transporte de umidade do oceano, caracterizando a influencia predominante da massa Tropical Atlantica sobre a regiao.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-06 00:00:00;Litoral;mTa;A região delimitada está sob a influência direta do escoamento marítimo oriundo do oceano Atlântico, configurando a predominância da Massa Tropical Atlântica (mTa) no setor costeir;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-06 00:00:00;Centro;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, sob influência direta de um centro de alta pressão, caracterizando a intrusão de ar polar (mPa) no Sudeste.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-06 00:00:00;Sul;mPa;A região delimitada localiza-se na retaguarda de um sistema frontal, caracterizando a incursão e o domínio de uma massa de ar frio e seco de origem polar (mPa).;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-07 00:00:00;Norte;mEc;Região central da Bacia Amazônica sob influência de ar quente e úmido, característico da massa equatorial continental, mantendo estabilidade térmica típica do setor durante o perío;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-07 00:00:00;Nordeste;mTa;A região delimitada está sob influência do escoamento marítimo associado ao sistema de alta pressão sobre o Atlântico Sul, caracterizando o predomínio da massa Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-07 00:00:00;Litoral;mEa;A região delimitada no litoral nordeste encontra-se sob o domínio da massa Equatorial Atlântica, caracterizada pelo ar quente e úmido típico de baixas latitudes.;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-07 00:00:00;Centro;mPa;A região delimitada encontra-se sob influência do avanço de uma massa de ar polar, posicionada no setor pós-frontal do sistema analisado, caracterizando o ingresso de ar frio e úmi;Verão;;;;;;;;;;;;;;;;;;;;;
2021-02-07 00:00:00;Sul;mTa;Regiao sob influencia do escoamento da alta subtropical do Atlantico Sul, caracterizando a predominancia de ar quente e umido sobre o setor.;Verão;;;;;;;;;;;;;;;;;;;;;
